"Treatment_name","Treatment_number","Leaf_Ear_mass","Stem_mass","Sim_biom","Sim_yield","Sim_HI","RUE","Sim_Emer_Anth_days","Sim_Emer_Matur_days","No_exper","Repetition","Training_treatments","ML_model"
"15C",12,483.234561201067,432.904424709421,1628.15866808944,712.019682178949,0.437315905466676,0.315933853387833,74,110,3,4,"9C,10C,7H","XG_boost"
"1C",1,346.076934688972,301.98460851644,1106.42773924361,458.366196038196,0.414275763143421,0.597046714606576,49,81,3,4,"9C,10C,7H","Random_forests"
"1H",2,304.475297249425,263.016169876401,856.739929723827,289.248462598002,0.337615246544236,1.17423231099504,45,68,3,4,"9C,10C,7H","Random_forests"
"2C",3,230.041344406735,194.377132439486,580.101024858871,155.682548012669,0.268371441078809,0.771668503074416,38,57,3,4,"9C,10C,7H","Random_forests"
"7C",4,496.518549343214,445.756146834332,1658.93081427033,716.656118092788,0.431998798218721,0.285805368246796,82,120,3,4,"9C,10C,7H","Random_forests"
"7H",5,460.850109319814,411.311646523642,1557.16457803591,685.00282219245,0.439903932991118,0.176194318108892,76,120,3,4,"9C,10C,7H","Random_forests"
"8C",6,412.327089679906,364.793190283254,1316.34228157941,539.222001621453,0.409636618960891,0.653519913300676,61,91,3,4,"9C,10C,7H","Random_forests"
"9C",7,342.37384015743,298.500224757752,1167.08013239925,526.206067484064,0.450873982750701,0.290279475493347,51,88,3,4,"9C,10C,7H","Random_forests"
"9H",8,326.551687529631,283.646355272455,809.246173346405,199.04813054432,0.24596734232454,0.715510021933907,47,62,3,4,"9C,10C,7H","Random_forests"
"10C",9,259.460677856323,221.323886755065,615.290637272245,134.506072660859,0.218605752327327,0.54101953841848,40,54,3,4,"9C,10C,7H","Random_forests"
"14C",10,492.645129825215,442.00593911332,1772.92800474147,838.276935802934,0.472820629806213,1.08739546011357,85,125,3,4,"9C,10C,7H","Random_forests"
"14H",11,475.475465642707,425.410631113404,1706.52942399052,805.643327234406,0.472094600836418,0.197137575459041,86,126,3,4,"9C,10C,7H","Random_forests"
"15C",12,427.529415999737,379.323366378623,1472.00855662026,665.155774241898,0.451869502558531,0.210691465632934,71,113,3,4,"9C,10C,7H","Random_forests"
"1C",1,424.55839778104,351.820381966807,1224.9066483147,448.527868566853,0.366173103218898,0.474279791116714,55,79,3,5,"1H,14C,15C","XG_boost"
"1H",2,205.674394930643,133.35137488198,613.255426655793,274.229656843169,0.447170371306129,0.0781924873590469,47,68,3,5,"1H,14C,15C","XG_boost"
"2C",3,233.102525027716,157.677968227376,665.718101162791,274.937607907698,0.412994039710611,0.548456788063049,45,63,3,5,"1H,14C,15C","XG_boost"
